product, band, modis_date, dt, value_min, value_max, value_sum, value_range, value_mean, value_variance, value_standard_deviation, pixels_total, pixels_pass_qa, pixels_pass_qa_per_cent, proc_date, value_center
MCD15A3H,Lai_500m,A2004193,11/07/2004,0.6,6.8,615.7,6.2,4.3359,1.5526,1.246,289,142,49.13,2.01509E+12,4.6
MCD15A3H,Lai_500m,A2004197,15/07/2004,0.6,6.8,518.7,6.2,3.7861,4.1348,2.0334,289,137,47.4,2.01509E+12,4.9
MCD15A3H,Lai_500m,A2004201,19/07/2004,1.1,6.8,732.3,5.7,4.6057,3.2404,1.8001,289,159,55.02,2.01509E+12,1.7
MCD15A3H,Lai_500m,A2004205,23/07/2004,4.7,6.7,335.4,2,5.4097,0.1999,0.4471,289,62,21.45,2.01509E+12,F
MCD15A3H,Lai_500m,A2004209,27/07/2004,0.6,6.8,179.1001,6.2,3.2564,5.041,2.2452,289,55,19.03,2.01509E+12,0.8
MCD15A3H,Lai_500m,A2004213,31/07/2004,2,6.3,454.1001,4.3,4.78,0.9641,0.9819,289,95,32.87,2.01509E+12,F
MCD15A3H,Lai_500m,A2004217,04/08/2004,0.8,6.8,1071.9994,6,4.2709,2.3678,1.5388,289,251,86.85,2.01509E+12,1.7
MCD15A3H,Lai_500m,A2004221,08/08/2004,0.7,6.8,1054.6997,6.1,4.5073,2.5133,1.5853,289,234,80.97,2.01509E+12,5.5
MCD15A3H,Lai_500m,A2004225,12/08/2004,0.7,6.8,208.3,6.1,1.8434,2.8495,1.6881,289,113,39.1,2.01509E+12,1.1
MCD15A3H,Lai_500m,A2004229,16/08/2004,0.9,6.8,1323.1001,5.9,5.3351,1.8599,1.3638,289,248,85.81,2.01509E+12,6.7
MCD15A3H,Lai_500m,A2004233,20/08/2004,1.3,6.9,1482.0996,5.6,5.2932,2.3693,1.5393,289,280,96.89,2.01509E+12,2.8
MCD15A3H,Lai_500m,A2004237,24/08/2004,0.6,6.3,188.4,5.7,2.0703,3.1592,1.7774,289,91,31.49,2.01509E+12,F
MCD15A3H,Lai_500m,A2004241,28/08/2004,0.8,6.8,1279.5995,6,5.5635,2.1373,1.4619,289,230,79.58,2.01509E+12,6.3
MCD15A3H,Lai_500m,A2004245,01/09/2004,2.1,6.8,1578.4009,4.7,5.4616,0.2971,0.5451,289,289,100,2.01509E+12,5.3
MCD15A3H,Lai_500m,A2004249,05/09/2004,0.5,6.9,698.2,6.4,3.4564,3.5159,1.8751,289,202,69.9,2.01509E+12,4.6
MCD15A3H,Lai_500m,A2004253,09/09/2004,0.8,6,1207.1993,5.2,4.3739,0.6432,0.802,289,276,95.5,2.01509E+12,4.6
MCD15A3H,Lai_500m,A2004257,13/09/2004,0.4,6.7,712.1,6.3,3.2077,3.1872,1.7853,289,222,76.82,2.01509E+12,0.5
MCD15A3H,Lai_500m,A2004261,17/09/2004,1.8,6.7,1575.9991,4.9,5.4533,0.4084,0.6391,289,289,100,2.01509E+12,5.8
MCD15A3H,Lai_500m,A2004265,21/09/2004,1.8,5.7,1397.9995,3.9,4.8374,0.2129,0.4614,289,289,100,2.01509E+12,5.1
MCD15A3H,Lai_500m,A2004269,25/09/2004,1.6,6.6,1379.5,5,4.7734,0.3859,0.6212,289,289,100,2.01509E+12,4.9
MCD15A3H,Lai_500m,A2004273,29/09/2004,0.7,6.8,1289.0988,6.1,4.476,1.5996,1.2648,289,288,99.65,2.01509E+12,4.9
MCD15A3H,Lai_500m,A2004277,03/10/2004,1.3,6.8,1456.7008,5.5,5.0405,0.7333,0.8564,289,289,100,2.01509E+12,5
MCD15A3H,Lai_500m,A2004281,07/10/2004,1,3.7,590.1,2.7,2.0419,0.1656,0.407,289,289,100,2.0151E+12,2.4
MCD15A3H,Lai_500m,A2004285,11/10/2004,0.4,0.5,0.9,0.1,0.45,0.0025,0.05,289,2,0.69,2.0151E+12,F
MCD15A3H,Lai_500m,A2004289,15/10/2004,0.9,2.6,448.9,1.7,1.5533,0.1087,0.3297,289,289,100,2.0151E+12,1.5
MCD15A3H,Lai_500m,A2004293,19/10/2004,0.5,1.1,243.8998,0.6,0.8711,0.0101,0.1006,289,280,96.89,2.0151E+12,0.9
MCD15A3H,Lai_500m,A2004297,23/10/2004,0.7,1.2,261.6996,0.5,0.9055,0.0062,0.0787,289,289,100,2.0151E+12,0.8
MCD15A3H,Lai_500m,A2004301,27/10/2004,0.4,1.3,159.2,0.9,0.5509,0.012,0.1095,289,289,100,2.0151E+12,0.6
MCD15A3H,Lai_500m,A2004305,31/10/2004,0.2,0.5,39,0.3,0.3824,0.0079,0.089,289,102,35.29,2.0151E+12,0.3
MCD15A3H,Lai_500m,A2004309,04/11/2004,0.5,1.3,164.2,0.8,0.5682,0.0128,0.1133,289,289,100,2.0151E+12,0.5
MCD15A3H,Lai_500m,A2004313,08/11/2004,0.4,0.9,166.6002,0.5,0.5765,0.0052,0.072,289,289,100,2.0151E+12,0.5
MCD15A3H,Lai_500m,A2004317,12/11/2004,0.4,0.9,154.8,0.5,0.5356,0.0071,0.0841,289,289,100,2.0151E+12,0.5
MCD15A3H,Lai_500m,A2004321,16/11/2004,0.1,0.9,12.1,0.8,0.5762,0.0294,0.1716,289,21,7.27,2.0151E+12,F
MCD15A3H,Lai_500m,A2004325,20/11/2004,0.1,1.6,89.9,1.5,0.4322,0.0499,0.2233,289,208,71.97,2.0151E+12,0.3
MCD15A3H,Lai_500m,A2004329,24/11/2004,0.3,1.2,154.4,0.9,0.5343,0.0111,0.1054,289,289,100,2.0151E+12,0.5
MCD15A3H,Lai_500m,A2004333,28/11/2004,0.3,1.4,140.3001,1.1,0.4855,0.0161,0.1267,289,289,100,2.0151E+12,0.4
MCD15A3H,Lai_500m,A2004337,02/12/2004,0.5,1.2,162.9,0.7,0.5637,0.0141,0.1189,289,289,100,2.0151E+12,0.5
MCD15A3H,Lai_500m,A2004341,06/12/2004,0.3,1.2,131.3002,0.9,0.4543,0.0168,0.1296,289,289,100,2.0151E+12,0.3
MCD15A3H,Lai_500m,A2004345,10/12/2004,0.2,0.2,0.4,0,0.2,0,0,289,2,0.69,2.0151E+12,F
MCD15A3H,Lai_500m,A2004349,14/12/2004,0.3,1,128.6002,0.7,0.445,0.0135,0.1164,289,289,100,2.0151E+12,0.3
MCD15A3H,Lai_500m,A2004353,18/12/2004,0.3,0.9,158.8,0.6,0.5495,0.007,0.0837,289,289,100,2.0151E+12,0.5
MCD15A3H,Lai_500m,A2004357,22/12/2004,0.1,1.1,69.4,1,0.5179,0.0155,0.1245,289,134,46.37,2.0151E+12,0.6
MCD15A3H,Lai_500m,A2004361,26/12/2004,0.3,0.7,61.7,0.4,0.546,0.0076,0.0873,289,113,39.1,2.0151E+12,0.5
MCD15A3H,Lai_500m,A2004365,30/12/2004,0,0,0,0,0,0,0,289,0,0,2.0151E+12,F
MCD15A3H,Lai_500m,A2005001,01/01/2005,0,0,0,0,0,0,0,289,0,0,2.0151E+12,F
MCD15A3H,Lai_500m,A2005005,05/01/2005,0,0,0,0,0,0,0,289,0,0,2.0151E+12,F
MCD15A3H,Lai_500m,A2005009,09/01/2005,0.2,0.6,105.6002,0.4,0.3654,0.0078,0.0883,289,289,100,2.0151E+12,0.3
MCD15A3H,Lai_500m,A2005013,13/01/2005,0.4,1,149.3,0.6,0.5166,0.0038,0.0617,289,289,100,2.0151E+12,0.5
MCD15A3H,Lai_500m,A2005017,17/01/2005,0.1,0.6,116.9,0.5,0.4871,0.003,0.0551,289,240,83.04,2.0151E+12,0.5
MCD15A3H,Lai_500m,A2005021,21/01/2005,0.5,0.9,151.5,0.4,0.5242,0.0036,0.0603,289,289,100,2.0151E+12,0.5
MCD15A3H,Lai_500m,A2005025,25/01/2005,0.4,0.9,147.3,0.5,0.5097,0.0034,0.058,289,289,100,2.0151E+12,0.5
MCD15A3H,Lai_500m,A2005029,29/01/2005,0.3,0.9,140.8001,0.6,0.4872,0.0091,0.0956,289,289,100,2.0151E+12,0.5
MCD15A3H,Lai_500m,A2005033,02/02/2005,0.5,0.9,154,0.4,0.5329,0.0035,0.0588,289,289,100,2.0151E+12,0.5
MCD15A3H,Lai_500m,A2005037,06/02/2005,0,0,0,0,0,0,0,289,0,0,2.0151E+12,F
MCD15A3H,Lai_500m,A2005041,10/02/2005,0.5,0.7,150.8,0.2,0.5218,0.0023,0.0482,289,289,100,2.0151E+12,0.5
MCD15A3H,Lai_500m,A2005045,14/02/2005,0.4,0.9,147.9,0.5,0.5118,0.0026,0.0513,289,289,100,2.0151E+12,0.5
MCD15A3H,Lai_500m,A2005049,18/02/2005,0.5,0.8,146.8,0.3,0.508,0.0013,0.0359,289,289,100,2.0151E+12,0.5
MCD15A3H,Lai_500m,A2005053,22/02/2005,0.1,0.6,4.2,0.5,0.35,0.0358,0.1893,289,12,4.15,2.0151E+12,F
MCD15A3H,Lai_500m,A2005057,26/02/2005,0.2,1,138.0999,0.8,0.5211,0.0131,0.1146,289,265,91.7,2.0151E+12,0.4
MCD15A3H,Lai_500m,A2005061,02/03/2005,0.6,1,188.1002,0.4,0.6509,0.0063,0.0794,289,289,100,2.0151E+12,0.6
MCD15A3H,Lai_500m,A2005065,06/03/2005,0.5,0.8,183.7001,0.3,0.6356,0.0028,0.0527,289,289,100,2.0151E+12,0.6
MCD15A3H,Lai_500m,A2005069,10/03/2005,0,0,0,0,0,0,0,289,0,0,2.0151E+12,F
MCD15A3H,Lai_500m,A2005073,14/03/2005,0.5,1,226.2999,0.5,0.783,0.0059,0.0769,289,289,100,2.0151E+12,0.7
MCD15A3H,Lai_500m,A2005077,18/03/2005,0.5,0.9,180.5002,0.4,0.6246,0.0031,0.0557,289,289,100,2.0151E+12,0.6
MCD15A3H,Lai_500m,A2005081,22/03/2005,0.3,0.9,217.7001,0.6,0.7533,0.0082,0.0907,289,289,100,2.0151E+12,0.6
MCD15A3H,Lai_500m,A2005085,26/03/2005,0.5,1,191.3999,0.5,0.6623,0.0052,0.072,289,289,100,2.0151E+12,0.6
MCD15A3H,Lai_500m,A2005089,30/03/2005,0.6,1.4,225.9,0.8,0.7817,0.0214,0.1464,289,289,100,2.0151E+12,0.8
MCD15A3H,Lai_500m,A2005093,03/04/2005,0.6,1.8,243.5001,1.2,0.8426,0.0215,0.1465,289,289,100,2.0151E+12,0.7
MCD15A3H,Lai_500m,A2005097,07/04/2005,0.8,1.8,293.7999,1,1.0166,0.0109,0.1046,289,289,100,2.0151E+12,1
MCD15A3H,Lai_500m,A2005101,11/04/2005,0.9,1.4,286.0997,0.5,1.0039,0.0061,0.0778,289,285,98.62,2.0151E+12,1
MCD15A3H,Lai_500m,A2005105,15/04/2005,1.1,2.2,401.4996,1.1,1.3893,0.0147,0.1211,289,289,100,2.0151E+12,1.6
MCD15A3H,Lai_500m,A2005109,19/04/2005,0.2,4.9,404.9998,4.7,1.4111,0.272,0.5215,289,287,99.31,2.0151E+12,4.6
MCD15A3H,Lai_500m,A2005113,23/04/2005,1,4.5,582.1,3.5,2.1966,0.5161,0.7184,289,265,91.7,2.0151E+12,3.9
MCD15A3H,Lai_500m,A2005117,27/04/2005,0.4,5.8,188.2,5.4,1.9402,2.5109,1.5846,289,97,33.56,2.0151E+12,5.2
MCD15A3H,Lai_500m,A2005121,01/05/2005,1.4,6.8,629.4996,5.4,2.1782,1.0292,1.0145,289,289,100,2.0151E+12,1.8
MCD15A3H,Lai_500m,A2005125,05/05/2005,2.1,6.8,1338.2983,4.7,4.6308,0.255,0.505,289,289,100,2.0151E+12,4.8
MCD15A3H,Lai_500m,A2005129,09/05/2005,2.2,6.7,1518.1001,4.5,5.2529,0.1873,0.4328,289,289,100,2.0151E+12,5.4
MCD15A3H,Lai_500m,A2005133,13/05/2005,1.5,6.2,1062.6997,4.7,4.7442,0.2237,0.473,289,224,77.51,2.0151E+12,4.7
MCD15A3H,Lai_500m,A2005137,17/05/2005,1.2,6.9,208.6,5.7,5.0878,1.3128,1.1458,289,41,14.19,2.0151E+12,F
MCD15A3H,Lai_500m,A2005141,21/05/2005,0.6,6.7,862.3002,6.1,5.0427,1.591,1.2613,289,171,59.17,2.0151E+12,5.3
MCD15A3H,Lai_500m,A2005145,25/05/2005,0.7,6.8,321.0999,6.1,2.7681,3.3322,1.8254,289,116,40.14,2.0151E+12,F
MCD15A3H,Lai_500m,A2005149,29/05/2005,1,6.6,526.4001,5.6,4.6175,2.4507,1.5655,289,114,39.45,2.0151E+12,F
MCD15A3H,Lai_500m,A2005153,02/06/2005,1.3,6.6,751.6996,5.3,4.7576,0.914,0.956,289,158,54.67,2.0151E+12,F
MCD15A3H,Lai_500m,A2005157,06/06/2005,3.1,6.8,781.2999,3.7,5.6616,0.5066,0.7117,289,138,47.75,2.0151E+12,F
MCD15A3H,Lai_500m,A2005161,10/06/2005,0.9,6.4,263,5.5,2.63,2.9177,1.7081,289,100,34.6,2.0151E+12,F
MCD15A3H,Lai_500m,A2005165,14/06/2005,1.1,6.5,660.4003,5.4,4.6837,1.5022,1.2256,289,141,48.79,2.0151E+12,F
MCD15A3H,Lai_500m,A2005169,18/06/2005,0.8,6.5,448.6999,5.7,3.936,2.3013,1.517,289,114,39.45,2.01511E+12,F
MCD15A3H,Lai_500m,A2005173,22/06/2005,3.4,6.8,439.1999,3.4,5.7789,0.4338,0.6586,289,76,26.3,2.01511E+12,F
MCD15A3H,Lai_500m,A2005177,26/06/2005,0.7,6.5,538.2,5.8,4.4479,2.8174,1.6785,289,121,41.87,2.01511E+12,F
MCD15A3H,Lai_500m,A2005181,30/06/2005,0.7,6.8,1197.8003,6.1,4.8494,1.5463,1.2435,289,247,85.47,2.01511E+12,5.1
MCD15A3H,Lai_500m,A2005185,04/07/2005,0.7,6.8,554.0001,6.1,4.3968,2.9935,1.7302,289,126,43.6,2.01511E+12,F
MCD15A3H,Lai_500m,A2005189,08/07/2005,1,6.8,556.9001,5.8,5.4598,1.2616,1.1232,289,102,35.29,2.01511E+12,F
MCD15A3H,Lai_500m,A2005193,12/07/2005,0,0,0,0,0,0,0,289,0,0,2.01511E+12,F
MCD15A3H,Lai_500m,A2005197,16/07/2005,0.2,6.8,337.7999,6.6,2.0228,4.2995,2.0735,289,167,57.79,2.01511E+12,F
MCD15A3H,Lai_500m,A2005201,20/07/2005,0.3,6.8,491.3998,6.5,3.8391,3.2285,1.7968,289,128,44.29,2.01511E+12,F
MCD15A3H,Lai_500m,A2005205,24/07/2005,0.8,6.8,548.2999,6,4.5314,2.6002,1.6125,289,121,41.87,2.01511E+12,F
MCD15A3H,Lai_500m,A2005209,28/07/2005,1.1,6.8,730.1999,5.7,5.2157,0.996,0.998,289,140,48.44,2.01511E+12,F
MCD15A3H,Lai_500m,A2005213,01/08/2005,0.7,6.8,639.4004,6.1,3.9227,3.6332,1.9061,289,163,56.4,2.01511E+12,F
MCD15A3H,Lai_500m,A2005217,05/08/2005,0.6,6.8,392.1001,6.2,3.4395,2.6177,1.6179,289,114,39.45,2.01511E+12,4.5
MCD15A3H,Lai_500m,A2005221,09/08/2005,0.9,6.8,813.0998,5.9,4.419,2.342,1.5304,289,184,63.67,2.01511E+12,F
MCD15A3H,Lai_500m,A2005225,13/08/2005,1.1,6.8,718.9,5.7,6.0924,0.6178,0.786,289,118,40.83,2.01511E+12,F
MCD15A3H,Lai_500m,A2005229,17/08/2005,0.6,5.3,563.8999,4.7,2.8055,2.219,1.4896,289,201,69.55,2.01511E+12,0.9
MCD15A3H,Lai_500m,A2005233,21/08/2005,1.5,6.8,1337.1992,5.3,4.7757,2.9848,1.7277,289,280,96.89,2.01511E+12,4.1
MCD15A3H,Lai_500m,A2005237,25/08/2005,1.9,6.8,1447.399,4.9,5.2633,0.7274,0.8529,289,275,95.16,2.01511E+12,4.8
MCD15A3H,Lai_500m,A2005241,29/08/2005,0.7,6.8,1089.1007,6.1,4.6743,3.3367,1.8267,289,233,80.62,2.01511E+12,5.7
MCD15A3H,Lai_500m,A2005245,02/09/2005,4.3,6.9,1726.3997,2.6,5.9737,0.2783,0.5275,289,289,100,2.01511E+12,5.8
MCD15A3H,Lai_500m,A2005249,06/09/2005,1.2,6.7,1380.3003,5.5,4.8774,0.8882,0.9424,289,283,97.92,2.01511E+12,4.5
MCD15A3H,Lai_500m,A2005253,10/09/2005,3.9,6.8,1614.0994,2.9,5.5851,0.2044,0.4522,289,289,100,2.01511E+12,6.7
MCD15A3H,Lai_500m,A2005257,14/09/2005,0.2,5.5,244.2,5.3,1.3344,2.1047,1.4507,289,183,63.32,2.01511E+12,0.3
MCD15A3H,Lai_500m,A2005261,18/09/2005,1.5,6.7,1329.1987,5.2,4.6968,0.3484,0.5903,289,283,97.92,2.01511E+12,4.6
MCD15A3H,Lai_500m,A2005265,22/09/2005,0.8,5,364.7001,4.2,2.2794,2.1373,1.4619,289,160,55.36,2.01511E+12,F
MCD15A3H,Lai_500m,A2005269,26/09/2005,2,5.2,1353.2988,3.2,4.6827,0.1142,0.338,289,289,100,2.01511E+12,4.8
MCD15A3H,Lai_500m,A2005273,30/09/2005,2.3,6.4,1403.2002,4.1,4.8554,0.1241,0.3523,289,289,100,2.01511E+12,4.7
MCD15A3H,Lai_500m,A2005277,04/10/2005,2.2,6.3,1415.6997,4.1,4.8986,0.2059,0.4537,289,289,100,2.01511E+12,5.2
MCD15A3H,Lai_500m,A2005281,08/10/2005,1.7,5.1,1282.8022,3.4,4.4388,0.1451,0.381,289,289,100,2.01511E+12,4.6
MCD15A3H,Lai_500m,A2005285,12/10/2005,1.2,5.3,1229.7986,4.1,4.2554,0.3384,0.5817,289,289,100,2.01511E+12,4.5
MCD15A3H,Lai_500m,A2005289,16/10/2005,1.2,4.7,1174.301,3.5,4.0633,0.4493,0.6703,289,289,100,2.01511E+12,4.2
MCD15A3H,Lai_500m,A2005293,20/10/2005,0.2,4.3,88.8,4.1,0.9652,0.6621,0.8137,289,92,31.83,2.01511E+12,F
MCD15A3H,Lai_500m,A2005297,24/10/2005,0.1,5,116.7999,4.9,0.7535,0.5728,0.7568,289,155,53.63,2.01511E+12,F
MCD15A3H,Lai_500m,A2005301,28/10/2005,0.9,4.6,614.9999,3.7,2.128,0.6616,0.8134,289,289,100,2.01511E+12,1.6
MCD15A3H,Lai_500m,A2005305,01/11/2005,0.9,2.3,346.8001,1.4,1.2,0.0399,0.1998,289,289,100,2.01511E+12,1.2
MCD15A3H,Lai_500m,A2005309,05/11/2005,0.5,1.2,189.2998,0.7,0.655,0.012,0.1093,289,289,100,2.01511E+12,0.6
MCD15A3H,Lai_500m,A2005313,09/11/2005,0.6,1.4,212.3996,0.8,0.7349,0.0128,0.1131,289,289,100,2.01511E+12,0.6
MCD15A3H,Lai_500m,A2005317,13/11/2005,0.3,1.1,133.8002,0.8,0.4646,0.0283,0.1681,289,288,99.65,2.01511E+12,0.3
MCD15A3H,Lai_500m,A2005321,17/11/2005,0.5,1.2,177.9,0.7,0.6156,0.015,0.1225,289,289,100,2.01511E+12,0.5
MCD15A3H,Lai_500m,A2005325,21/11/2005,0.1,0.8,106.5,0.7,0.4712,0.0229,0.1514,289,226,78.2,2.01511E+12,0.5
MCD15A3H,Lai_500m,A2005329,25/11/2005,0.3,1.1,149.6,0.8,0.5176,0.007,0.0836,289,289,100,2.01511E+12,0.4
MCD15A3H,Lai_500m,A2005333,29/11/2005,0.3,1.1,152.5,0.8,0.5277,0.0066,0.0811,289,289,100,2.01511E+12,0.5
MCD15A3H,Lai_500m,A2005337,03/12/2005,0.1,0.9,126.2,0.8,0.4835,0.0256,0.16,289,261,90.31,2.01511E+12,0.5
MCD15A3H,Lai_500m,A2005341,07/12/2005,0.4,1,162.2,0.6,0.5612,0.0076,0.087,289,289,100,2.01511E+12,0.5
MCD15A3H,Lai_500m,A2005345,11/12/2005,0.3,1.2,72.3001,0.9,0.4665,0.0193,0.1388,289,155,53.63,2.01511E+12,0.5
MCD15A3H,Lai_500m,A2005349,15/12/2005,0.2,0.7,144.6,0.5,0.5128,0.0033,0.0576,289,282,97.58,2.01511E+12,0.5
MCD15A3H,Lai_500m,A2005353,19/12/2005,0.3,0.9,162.2001,0.6,0.5612,0.0066,0.0812,289,289,100,2.01511E+12,0.5
MCD15A3H,Lai_500m,A2005357,23/12/2005,0.2,0.6,114.1003,0.4,0.399,0.0015,0.0388,289,286,98.96,2.01511E+12,0.4
MCD15A3H,Lai_500m,A2005361,27/12/2005,0.3,1,126.6002,0.7,0.4381,0.0134,0.1156,289,289,100,2.01511E+12,0.3
MCD15A3H,Lai_500m,A2005365,31/12/2005,0.1,0.3,3.7,0.2,0.2467,0.0052,0.0718,289,15,5.19,2.01511E+12,F
MCD15A3H,Lai_500m,A2006001,01/01/2006,0.3,0.5,126.2002,0.2,0.4367,0.0025,0.0496,289,289,100,2.01511E+12,0.4
MCD15A3H,Lai_500m,A2006005,05/01/2006,0.5,0.8,150.9001,0.3,0.5221,0.0024,0.0492,289,289,100,2.01511E+12,0.5
MCD15A3H,Lai_500m,A2006009,09/01/2006,0.3,0.7,114.3002,0.4,0.3955,0.0081,0.0901,289,289,100,2.01511E+12,0.3
MCD15A3H,Lai_500m,A2006013,13/01/2006,0.3,0.7,149.4,0.4,0.517,0.0022,0.0473,289,289,100,2.01511E+12,0.5
MCD15A3H,Lai_500m,A2006017,17/01/2006,0.3,0.7,119.1003,0.4,0.4121,0.004,0.063,289,289,100,2.01511E+12,0.4
MCD15A3H,Lai_500m,A2006021,21/01/2006,0.5,0.8,153,0.3,0.5294,0.0037,0.0606,289,289,100,2.01511E+12,0.5
MCD15A3H,Lai_500m,A2006025,25/01/2006,0.4,0.7,147,0.3,0.5087,0.001,0.0316,289,289,100,2.01511E+12,0.5
MCD15A3H,Lai_500m,A2006029,29/01/2006,0.1,1.4,57.9,1.3,0.3886,0.0515,0.2269,289,149,51.56,2.01511E+12,0.3
MCD15A3H,Lai_500m,A2006033,02/02/2006,0.1,0.3,6.3,0.2,0.134,0.0052,0.0723,289,47,16.26,2.01511E+12,F
MCD15A3H,Lai_500m,A2006037,06/02/2006,0.3,0.7,165.1001,0.4,0.5713,0.0025,0.0496,289,289,100,2.01511E+12,0.5
MCD15A3H,Lai_500m,A2006041,10/02/2006,0.4,0.7,162.6001,0.3,0.5626,0.0029,0.0538,289,289,100,2.01511E+12,0.5
MCD15A3H,Lai_500m,A2006045,14/02/2006,0.5,0.7,160.7001,0.2,0.5561,0.0035,0.0592,289,289,100,2.01511E+12,0.5
MCD15A3H,Lai_500m,A2006049,18/02/2006,0.4,0.7,147.6,0.3,0.5107,0.0011,0.0331,289,289,100,2.01511E+12,0.5
MCD15A3H,Lai_500m,A2006053,22/02/2006,0.4,0.9,195.2999,0.5,0.6758,0.0103,0.1017,289,289,100,2.01511E+12,0.6
MCD15A3H,Lai_500m,A2006057,26/02/2006,0.4,0.7,175.2002,0.3,0.6062,0.0009,0.0305,289,289,100,2.01511E+12,0.6
MCD15A3H,Lai_500m,A2006061,02/03/2006,0.4,1.4,169.9,1,0.5879,0.0245,0.1564,289,289,100,2.01511E+12,0.5
MCD15A3H,Lai_500m,A2006065,06/03/2006,0.5,0.9,204.8998,0.4,0.7139,0.0039,0.0626,289,287,99.31,2.01512E+12,0.6
MCD15A3H,Lai_500m,A2006069,10/03/2006,0.2,4.4,95.2001,4.2,0.4308,0.128,0.3578,289,221,76.47,2.01512E+12,0.3
MCD15A3H,Lai_500m,A2006073,14/03/2006,0.7,1,252.0995,0.3,0.8723,0.0034,0.0582,289,289,100,2.01512E+12,0.9
MCD15A3H,Lai_500m,A2006077,18/03/2006,0.6,1.1,243.7,0.5,0.8433,0.0046,0.0678,289,289,100,2.01512E+12,0.8
MCD15A3H,Lai_500m,A2006081,22/03/2006,0.1,1.2,22.9,1.1,0.4164,0.049,0.2214,289,55,19.03,2.01512E+12,F
MCD15A3H,Lai_500m,A2006085,26/03/2006,0.1,1.8,123.9,1.7,0.5928,0.0845,0.2907,289,209,72.32,2.01512E+12,0.5
MCD15A3H,Lai_500m,A2006089,30/03/2006,0.6,1.3,251.5998,0.7,0.8706,0.0059,0.0767,289,289,100,2.01512E+12,0.9
MCD15A3H,Lai_500m,A2006093,03/04/2006,0.8,1.4,274.8996,0.6,0.9512,0.0067,0.0816,289,289,100,2.01512E+12,0.9
MCD15A3H,Lai_500m,A2006097,07/04/2006,0.7,2.3,251.4003,1.6,0.8699,0.0442,0.2102,289,289,100,2.01512E+12,0.8
MCD15A3H,Lai_500m,A2006101,11/04/2006,0.5,1.5,292.7,1,1.0128,0.0118,0.1088,289,289,100,2.01512E+12,1
MCD15A3H,Lai_500m,A2006105,15/04/2006,1,2.7,348.5005,1.7,1.2059,0.0294,0.1715,289,289,100,2.01512E+12,1.2
MCD15A3H,Lai_500m,A2006109,19/04/2006,0.9,2,409.0999,1.1,1.4405,0.0445,0.2108,289,284,98.27,2.01512E+12,1.6
MCD15A3H,Lai_500m,A2006113,23/04/2006,1.3,4.7,741.3997,3.4,2.5654,0.5099,0.7141,289,289,100,2.01512E+12,4.5
MCD15A3H,Lai_500m,A2006117,27/04/2006,1.7,6,1109.8995,4.3,3.8405,0.8773,0.9366,289,289,100,2.01512E+12,4.7
MCD15A3H,Lai_500m,A2006121,01/05/2006,0.6,5.7,198.2001,5.1,2.0224,2.3162,1.5219,289,98,33.91,2.01512E+12,F
MCD15A3H,Lai_500m,A2006125,05/05/2006,1.4,6.7,1201.5992,5.3,4.1578,0.7206,0.8489,289,289,100,2.01512E+12,4.3
MCD15A3H,Lai_500m,A2006129,09/05/2006,1.3,1.5,2.8,0.2,1.4,0.01,0.1,289,2,0.69,2.01512E+12,F
MCD15A3H,Lai_500m,A2006133,13/05/2006,0.8,1.2,8,0.4,0.8889,0.021,0.1449,289,9,3.11,2.01512E+12,F
MCD15A3H,Lai_500m,A2006137,17/05/2006,1.3,6.9,574.5001,5.6,4.9526,1.8759,1.3697,289,116,40.14,2.01512E+12,1.4
MCD15A3H,Lai_500m,A2006141,21/05/2006,2.3,6.2,564.8,3.9,5.0429,0.2691,0.5187,289,112,38.75,2.01512E+12,F
MCD15A3H,Lai_500m,A2006145,25/05/2006,1.1,6.4,63.3,5.3,3.5167,3.7458,1.9354,289,18,6.23,2.01512E+12,F
MCD15A3H,Lai_500m,A2006149,29/05/2006,0.6,6.8,706.4998,6.2,3.7184,2.5802,1.6063,289,190,65.74,2.01512E+12,F
MCD15A3H,Lai_500m,A2006153,02/06/2006,1.1,6.9,625.4,5.8,4.8108,2.3623,1.537,289,130,44.98,2.01512E+12,F
MCD15A3H,Lai_500m,A2006157,06/06/2006,0.7,5.7,56.1,5,3.5063,3.9518,1.9879,289,16,5.54,2.01512E+12,F
MCD15A3H,Lai_500m,A2006161,10/06/2006,0.9,6.7,429.0001,5.8,3.3,3.3348,1.8261,289,130,44.98,2.01512E+12,F
MCD15A3H,Lai_500m,A2006165,14/06/2006,2.8,6.9,932.9,4.1,5.1828,0.4918,0.7013,289,180,62.28,2.01512E+12,6.6
MCD15A3H,Lai_500m,A2006169,18/06/2006,1.4,6.6,481.9999,5.2,4.6346,1.2344,1.111,289,104,35.99,2.01512E+12,F
MCD15A3H,Lai_500m,A2006173,22/06/2006,1.4,5.8,426.9998,4.4,4.3131,1.3704,1.1707,289,99,34.26,2.01512E+12,4.9
MCD15A3H,Lai_500m,A2006177,26/06/2006,0.9,6.6,505.8001,5.7,3.562,3.3097,1.8193,289,142,49.13,2.01512E+12,4.4
MCD15A3H,Lai_500m,A2006181,30/06/2006,1.4,6.8,928.1004,5.4,3.2114,2.536,1.5925,289,289,100,2.01512E+12,2
MCD15A3H,Lai_500m,A2006185,04/07/2006,1.7,6.8,540.6,5.1,5.5163,0.7848,0.8859,289,98,33.91,2.01512E+12,F
